Category,Name,Brand,Price,Key_Features
Phones and Tablets,Anker R50i Earphone - Black2,Anker,909,Type : Bluetooth in Ear | Noise Cancelling : noise reduction | Color : Black | Brand : Anker | Device Type : Soundcore by Anker
Phones and Tablets,Samsung Galaxy A36 Dual SIM 5G 128GB/8GB Mobile Phone - Awesome Black,Samsung,15799,"SIM: Nano-SIM | Dimensions: 162.9 x 78.2 x 7.4 mm (6.41 x 3.08 x 0.29 in) | Weight: 195 g (6.88 oz) | Build: Glass front and back (Gorilla Glass Victus+), plastic frame | Type: Super AMOLED, 120Hz, 1200 nits (HBM), 1900 nits (peak) | Size: 6.7 inches (~86.5% screen-to-body ratio) | Resolution: 1080 x 2340 pixels, 19.5:9 ratio (~385 ppi) | OS: Android 15, up to 6 major Android upgrades, One UI 7 | Chipset: Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm) | CPU: Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55) | GPU: Adreno 710 | Storage Type: UFS 2.2 | Triple Setup: 50 MP, Single: 12 MP, f/2.2 (wide) | Loudspeaker: Yes, stereo speakers | 3.5mm Jack: No | WLAN: Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct | Positioning: GPS, GALILEO, GLONASS, BDS, QZSS | USB: USB Type-C 2.0, OTG | Sensors: Fingerprint (under-display, optical), accelerometer, gyro, compass | Other Features: Virtual Proximity Sensing, Circle to Search | Type: 5000 mAh (non-removable) | Memory : 128GB 8GB RAM"
Phones and Tablets,XIAOMI Mi Power Bank 20000Mah 18W Fast Charge - Black,XIAOMI,1110,Model: PB200LZM | Battery Type: Lithium polymer battery | Input Port: Micro-USB/USB-C | Output Port: USB-A | Cell Capacity: 74 Wh 3.7 V (20000 mAh) | Rated Capacity: 12000 mAh (5.1 V/3.6 A) | Input: (Micro-USB/USB-C) 5-V3.6A 9V-2.1A 12V-1.5 A | Output: (Single-port USB-A) 5.1V-2.4A 9V-2A Max.; 12V-1.5 A Max.; (Dual-port USB-A) 5.1V-3.6 A | Item Dimensions: 154 73.6 x 27.3 mm
Phones and Tablets,Watch Band Compatible With Xiaomi Redmi Watch 3 Active / Xiaomi Mi Watch 3 Active Sport Silicone Wrist Strap (Black),Xiaomi,120,"100% brand new and high quality. | Specially designed joint, quick release wrist strap, moderate softness, very comfortable to wear. | The size can be adjusted according to individual wrist condition. One size fits all. | Exquisite craftsmanship and stylish design are the perfect gift for friends and family. | Style: strap"
Phones and Tablets,Samsung 45W Fast Charger with Type-C to Type-C Cable (5A) - Compatible with Saamsung Devices - Black,Samsung,325,"[45W USB C Super Fast Charger]- This 45W type c charger fast charging for Samsung Galaxy S25 S24 Ultra/Plus comes with 3+6+10FT usb c to usb c cable, equipped with a 45W USB-C power delivery port, delivering a maximum output power of 45W, Charge your android phone such as Samsung Galaxy S25/S24 from 0% to 100% in just 60 minutes, 3 times faster than a standard USB-C charger."
Phones and Tablets,Stainless Steel Strap 22mm for Amazfit Pop 3R - Durable Black Band,Stainless,170,"New and high quality | Easy to adjust the length to fit your wrist | All mesh bracelets passed Pulling Force Test | Contracted design style, with you life contracted and not simple. | More soft and comfortable"
Phones and Tablets,"Ultra Big 7 In 1 Smart Watch, 2.01"" HD Display, Calling, Fitness Tracker, Wireless Charging, Heart Rate, SpO2, Weather, Camera, Music, For IOS, android, men and women (Gold)",Ultra,450,"Body temperature monitoring, heart rate measurement, SpO2 monitoring, blood pressure monitoring, steps, distance, calories burned, active minutes, | Bluetooth calls (make and receive calls) | 1.9-inch high-resolution screen | Wireless charging | Sports mode, sleep monitoring, menstrual health monitoring, relaxation. | Battery capacity: 380 mAh | Receive alerts for missed calls, messages, calendar, SMS, SNS (Facebook, WhatsApp, LinkedIn, Instagram, Twitter), and Play Music"
Phones and Tablets,"JOY ROOM JR-QP191 Power Bank 10000mAh Fast Charging 22.5W - PD3.0, QC3.0-AFC, Huawei SCP,FCP",JOY ROOM,699,Name: 22.5W Power Bank | Model: JR-QP191 | Material: ABS + fireproof PC | Display: Monitor remaining power in real time
Phones and Tablets,Samsung Galaxy A56 Dual SIM 5G 256GB/8GB 6.7 inches Mobile phone - Awesome Graphite,Samsung,23540,"Display: 6.7 inches, 1080 x 2340 pixels, 120 Hz refresh rate | OS: Android 15, One UI 7 | Camera: Triple Rear (50 MP + 12 MP + 5 MP), Front: 12 MP | Connectivity: 5G, Bluetooth 5.3 | Dimensions: 162.2 x 77.5 x 7.4 mm | Color: Awesome Graphite"
Phones and Tablets,"Infinix Smart 10 Dual SIM, 128GB, 4GB RAM, 4G LTE - Titanium Silver",Infinix,6049,"Brand: Infinix | Capacity: 128GB | RAM Capacity: 4GB + 4GB Extend RAM | Network Type: 4G LTE | SIM Card: Dual SIM | Display Type: IPS LCD,120Hz | Display Resolution In Pixels: 720x1600 Pixels | Display Size: 6.67 Inch | Processor Chipset: Unisoc T7250 (12 nm) | Processor CPU: Octa-core | Operating System Version: Android 15 (Go edition), XOS 15.1 | Battery Capacity: 5000 mAh | Weight: 187 gram | WiFi: Yes | Bluetooth: Yes | Video Recording: 1440p@30fps, 1080p@30fps | Front Camera: 8 MP | Main Camera: 8 MP | Number Of Main Camera: Single Camera | Model Name: Smart 10"
Phones and Tablets,"Nokia 5310 TA-1212 Dual SIM Mobile Phone, 2.4-inch Screen, 16MB Storage, 8MB RAM, 4G LTE - Black and Red",Nokia,999,"Special Features: Dual SIM, GPS, Music Player, Video Player, FM Radio"
Phones and Tablets,Oraimo Necklace Lite Wireless In-Ear Neckband Earphone - Up to 30 Hours Playtime - Black,Oraimo,810,Brand: Oraimo | Type: In-Ear Neckband Earphone | Compatible With: Mobiles & Tablets | Connectivity: Wireless | Noise Cancellation: No | With Mic: Yes | Key Features: | - Oraimo Sound APP | - Dual-Device Connectivity | - Noise Reduction In Calls | - Thumping Bass | - IPX4 Waterproof | - Magnetic Earbuds | - Low-latency Game Mode | - Call Vibration Alerts | - Bluetooth Version: 5.3 | - Case Charging Input : Type-C | Battery: | - Battery Capacity: 220mAh | - Playtime: Up to 30 hours | Model Name: Necklace Lite | Model Number: OEB-311 | Color: Black
Phones and Tablets,Infinix Smart 10 Dual SIM 4G 64GB/3GB - Twilight Silver,Infinix,5180,"Display: 6.67"" IPS LCD with 120Hz refresh rate and 700 nits brightness | Performance: Unisoc T7250 with Android 15 / Go Edition and XOS 15.1 | Memory: 64GB storage & 3GB RAM, expandable via microSD | Camera: 8MP rear & 8MP front cameras with up to 1440p video recording | Connectivity: Dual-band Wi-Fi, Bluetooth, GPS, IR blaster, USB Type-C OTG | Audio: Stereo speakers and 3.5mm headphone jack | Security: Side-mounted fingerprint sensor | Battery: 5000mAh with 15W charging and reverse wired support | Build: Durable design with IP64 dust & splash resistance and 1.5m drop protection"
Phones and Tablets,"XIAOMI Redmi Note 15 ,5G ,Dual SIM,8 GB 256 GB, black",XIAOMI,15550,"Screen: 6.77-inch OLED Display | Resolution: FHD+ (1080 x 2392 pixels), 388 ppi | Refresh Rate: 120Hz Adaptive Refresh Rate | Brightness: 3200 nits peak brightness for outdoor visibility | Protection: Xiaomi Dragon Crystal Glass (High drop resistance) | Features: 3840Hz PWM dimming, 68 billion colors (12-bit) | Chipset: Qualcomm Snapdragon 6 Gen 3 (4nm efficiency) | CPU: Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55) | RAM: 8GB LPDDR4X | Storage: 256GB UFS 2.2 | Software: HyperOS 2.0 based on Android 15"
Phones and Tablets,Anker Soundcore Liberty 5 - Black,Anker,3236,Not Available
Phones and Tablets,67W Turbo Fast Charging Data Cable USB To Type-C with Decimal Counter Compatible With Xiaomi Redmi Poco Phones From (EL-TERND),Xiaomi,159.58,"67W Turbo Fast Charging and Data Cable | From (USB) to (Type C) | The cable that supports the decimal point counter for Xiaomi, Redmi and Poco phones only | This cable is made of high quality 67W Turbo to withstand the highest charging speed | Product material : PC | Input : 100-240V - 50/60hz,1.5A | Output : 5V=3A/9V=3A/11V=6.1A Max/ 20V=3.35A Max | Note: As you know, the charger head must be original for the seconds counter or as it is called the decimal point counter to appear | If you are looking for other shapes and designs, you can visit our store on Jumia, just click on the seller's name (EL-TERND) and you will find it at the best price"
Phones and Tablets,Go Shopping Case Compatible with Samsung Galaxy A17 Cover Silicone Transparent TPU Gorilla Anti-shock Protector Camera Shockproof Corners - Clear,Samsung,88,Not Available
Phones and Tablets,JOYROOM JOYROOM-Magnetic Wireless Power Bank 10000mAh Fast Charging PD20W Portable Charger MagSafe Compatible Dual Port USB Type C Compact Slim Powerbank,JOYROOM,1179,Not Available
Phones and Tablets,Earldom ET-PB 68 10000mAh Power Bank With Dual USB Output - LED Display,Earldom,329,Stay charged on the go with the Earldom 10000mAh Power Bank. Click Smart-Power to explore more high-quality products from our Smart-Power store on Jumia. Follow us for the best deals and highest quality products! | Compact Design: Easy to carry and use anywhere. | Durable Build: Made with high-quality materials for long-lasting use. | Warnings and Operating Instructions: Use original charging cables for optimal performance. Avoid exposing the device to high temperatures or moisture. Keep out of reach of children | Use original charging cables for optimal performance. | Avoid exposing the device to high temperatures or moisture. | Keep out of reach of children
Phones and Tablets,OPPO A6 Pro Dual SIM 4G 256GB/8GB - Stellar Blue,OPPO,15600,"Technology: GSM / HSPA / LTE | 2G bands: GSM 850 / 900 / 1800 / 1900 | 3G bands: HSDPA 850 / 900 / 1900 / 2100 - International | HSDPA 900 / 2100 - ROW | 4G bands: 1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International | 1, 3, 5, 8, 40 - ROW | Speed: HSPA, LTE | Dimensions: ( ) | Weight: ( ) | SIM: Nano-SIM + Nano-SIM | Protection: dust tight and water resistant (high pressure water jets; immersible up to for ) | Durability: compliant* | Type: AMOLED, | Size: , ( screen-to-body ratio) | Resolution: ( ) | Protection: AGC | OS: Android 15, ColorOS 15 | Chipset: Mediatek Helio G100 ( ) | CPU: Octa-core ($2\times 2.2\text{ GHz Cortex-A76} \text{ & } 6\times 2.0\text{ GHz Cortex-A55}$) | GPU: Mali-G57 MC2 | Card slot: microSDXC | Internal: ( )"
Phones and Tablets,Usb Data Sync Charging Cable For Ipod Nano Touch Classic And Iphone,Usb,144.43,"USB cable to connect your iPod or iPhone to your computer to transfer data, MP3 music or video media | Compatibility: All iPods with charging dock connector | USB | No external power source needed | Works with all iPhone and iPod devices, Now you can charge or sync data or do both at the same time with ease thanks to it works on all iPod/iPhone devices. Except for the iPod shuffle | If you are looking for other shapes and designs, you can visit our store on Jumia, just click on the seller's name (EL-TERND) and you will find it at the best price"
Phones and Tablets,"Oraimo Oraimo. SpaceBuds Lite, Bluetooth Wireless In-Ear Earbuds, Sound 360 Anit-Lost, TWS, AI Noise Cancellation, OTW-324 - Black",Oraimo,755,Not Available
Phones and Tablets,"Anker USB-C TO USB-C CABLE 240W, A8060H22 - White.",Anker,240,Not Available
Phones and Tablets,XIAOMI Redmi Note 14 - Dual SIM 4G 256GB/8GB Mobile Phone - Midnight Black,XIAOMI,11909,"Dimensions: 163.3 x 76.6 x 8.2 mm (6.43 x 3.02 x 0.32 in) | Weight: 196.5 g (6.95 oz) | SIM: Nano-SIM + Nano-SIM | Type: AMOLED, 120Hz, 1200 nits (HBM), 1800 nits (peak) | Size: 6.67 inches, 107.4 cm2 (~85.9% screen-to-body ratio) | Resolution: 1080 x 2400 pixels, 20:9 ratio (~395 ppi density) | OS: Android 14, up to 4 major Android upgrades, HyperOS | Chipset: Mediatek Helio G99 Ultra (6 nm) | CPU: Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55) | GPU: Mali-G57 MC2 | Internal Storage: 256GB 8GB RAM"
Phones and Tablets,AirPods Pro2 Black - Wireless Earbuds Bluetooth Touch Control Best Value,AirPods,449,"Smart touch control for music and calls | Lightweight and comfortable fit | Clean, compact packaging | Bonus: Free silicone protective case | Random color will be sent based on availability."
Phones and Tablets,"Honor X6c Dual SIM, 128GB, 6GB RAM, 4G LTE - Moonlight White",Honor,7739,"Brand: Honor | Capacity: 128GB | RAM Capacity: 6GB | Network Type: 4G LTE | SIM Card: Dual SIM | Display Type: TFT LCD / 120Hz | Display Resolution In Pixels: 720 x 1604 | Display Size: 6.6 Inch | Processor Chipset: Mediatek Helio G81 Ultra (12 nm) | Processor CPU: Octa-core | Operating System Version: Android 15, Magic OS 9 | Battery Capacity: 5300 mAh | Weight: 199 gram | WiFi: Yes | Bluetooth: Yes | Video Recording: 1080p@30fps | Front Camera: 5 MP | Main Camera: 50 MP + QVGA | Number Of Main Camera: Dual Camera | Model Name: X6c"
Phones and Tablets,"Samsung Galaxy A17 Dual SIM, 128GB, 6GB RAM, 4G - Black",Samsung,9490,"Brand:Samsung | Capacity:128GB | RAM Capacity:6GB | Network Type:4G | SIM Card:Dual SIM | Display Type:Super AMOLED, 90Hz, 800 nits (HBM) | Display Resolution In Pixels:1080x2340 | Display Size:6.7 Inch | Processor Chipset:Exynos 1330 (5 nm) | Processor CPU:Octa-core | Operating System Version:Android 15, up to 6 major Android upgrades, One UI 7 | Battery Capacity:5000 mAh | Weight:192 gram | WiFi:Yes | Bluetooth:Yes | Video Recording:1080p@30fps, gyro-EIS | Front Camera:13 MP | Main Camera:50 MP + 5 MP + 2 MP | Number Of Main Camera:Triple Camera | Model Name:Galaxy A17"
Phones and Tablets,3D Screen Magnifier For Mobile Phone - Video Amplifier Enlarged,Screen,185,"Specifications: Folding design, small volume | easy to use | Portable zoom screen | Product function : Amplification,eye protection, radiation protection, mobile phone bracket | Product Materials : ABS+Acrylic lenses"
Phones and Tablets,Desk Mobile Holder - Color Black,Desk,71.25,Folding desktop holder | Phone stand | Color: black
Phones and Tablets,XIAOMI Redmi A5 Dual SIM 4G 64GB/4GB Mobile Phone - Midnight Black,XIAOMI,6469,"Dimensions: 171.7 x 77.8 x 8.3 mm (6.76 x 3.06 x 0.33 in) | Size: 6.88 inches, 112.4 cm2 (~84.1% screen-to-body ratio) | Resolution: 720 x 1640 pixels (~260 ppi density) | OS: Android 15 (Go edition), up to 2 major Android upgrades, HyperOS | Chipset: Unisoc T7250 (12 nm) | CPU: Octa-core (2x1.8 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55) | GPU: Mali-G57 MP1 | Internal: 64GB/4GB | Colors: Midnight Black"
